Listing_ID;Last_scraped;Source;Host_ID;Host_since;host_location;Aux.;Host_Location2;Host_response_time;Host_response_rate;Host_response_rate_num;Host_acceptance_rate;Host_acceptance_rate_num;host_is_superhost;Superhost;Superhost2;Host_listings_count;Host_total_listings_count;host_verifications;Host_verification;Host_identity_verified;Host_identity_verified2;Neighbourhood_group_cleansed;Property_type;Room_type;Num. Accommodates;Bathrooms_initial;Num. Bathrooms;Bathrooms_text;Shared_bathrooms;Bedrooms_initial;Beds_initial;Price;Price_€;minimum_nights;minimum_night_category;maximum_nights;maximum_nights_category;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;anual_availability;calendar_last_scraped;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;availability_eoy;number_of_reviews_ly;first_review;last_review;review_scores_rating_ininitial;Review_scores_rating2;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;Instant_bookable2;calculated_host_listings_count;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms;reviews_per_month
1,15198E+18;09/03/2025;city scrape;576444295;08/05/2024;;0;Unknown;N/A;N/A;;N/A;;f;f;False;6;6;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;$226.00;226,00;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5234;;t;30;58;88;111;Medium availability;09/03/2025;0;0;0;111;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;6;0;6;0;
1,15198E+18;10/03/2025;previous scrape;576444932;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;3;;0;1 private bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5548;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;26/05/2024;26/05/2024;50;0,5;50;50;50;50;50;30;t;True;2;0;2;0;10
1,15198E+18;10/03/2025;previous scrape;576444932;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;;0;1 private bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5213;;t;24;54;84;108;Medium availability;10/03/2025;0;0;0;108;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;2;0;2;0;
1,15198E+18;10/03/2025;previous scrape;576446087;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;3;3;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;3;;0;1 private bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;731;731;10;7310;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;3;0;3;0;
1,15346E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15198E+18;10/03/2025;previous scrape;576446087;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;3;3;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;;0;1 private bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;731;731;10;7310;;t;0;0;0;0;Not available;10/03/2025;5;5;0;0;5;26/05/2024;06/11/2024;46;0,46;44;50;50;50;50;44;t;True;3;0;3;0;52
1,15198E+18;06/03/2025;city scrape;576446087;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;3;3;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5432;;t;19;49;79;104;Medium availability;06/03/2025;0;0;0;104;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;3;0;3;0;
1,15199E+18;06/03/2025;city scrape;518713670;07/06/2023;;0;Unknown;within a day;65%;0,65;55%;0,55;f;f;False;256;288;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;2;$84.00;84,00;90;Extended temporary rental;365;Long stay (up to 1 year);90;90;365;365;900;3650;;t;0;0;9;189;High availability;06/03/2025;3;3;0;189;3;26/07/2024;07/08/2024;467;4,67;433;433;367;467;467;40;f;False;245;225;20;0;40
1,152E+18;10/03/2025;previous scrape;576448639;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;4;4;email, phone;email, phone;t;True;Salamanca;Room in hotel;Private room;2;;0;1 private bath;Private;1;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5112;;t;30;60;90;114;Medium availability;10/03/2025;0;0;0;114;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;4;0;4;0;
1,152E+18;11/03/2025;city scrape;576448639;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;4;4;email, phone;email, phone;t;True;Salamanca;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;$180.00;180,00;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5073;;t;29;59;89;114;Medium availability;11/03/2025;0;0;0;114;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;4;0;4;0;
1,152E+18;07/03/2025;city scrape;576448639;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;4;4;email, phone;email, phone;t;True;Salamanca;Room in hotel;Private room;3;10;1;1 private bath;Private;1;2;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5444;;t;18;48;78;103;Medium availability;07/03/2025;0;0;0;103;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;4;0;4;0;
1,152E+18;06/03/2025;city scrape;576448639;08/05/2024;;0;Unknown;N/A;N/A;;100%;1,00;f;f;False;4;4;email, phone;email, phone;t;True;Salamanca;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;$259.00;259,00;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5183;;t;30;60;90;114;Medium availability;06/03/2025;0;0;0;114;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;4;0;4;0;
1,152E+18;06/03/2025;city scrape;346367515;15/05/2020;Barcelona, Spain;1;Spain;within a few hours;99%;0,99;98%;0,98;f;f;False;841;853;phone, work_email;phone, work_email;t;True;Chamberí;Entire rental unit;Entire home/apt;6;20;2;2 baths;Private;3;4;$186.00;186,00;31;Montly rental;330;Long stay (up to 1 year);31;31;330;330;310;3300;;t;0;0;0;227;High availability;06/03/2025;0;0;0;198;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;341;341;0;0;
1,15201E+18;07/03/2025;city scrape;576452783;08/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;$157.00;157,00;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5194;;t;30;60;90;113;Medium availability;07/03/2025;1;1;0;113;1;04/06/2024;04/06/2024;50;0,5;50;50;50;50;50;50;t;True;5;0;5;0;11
1,15347E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;03/07/2024;03/07/2024;40;0,4;40;40;50;20;30;50;f;False;168;0;168;0;12
1,15347E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;26/06/2024;26/06/2024;20;0,2;50;40;30;40;50;30;f;False;168;0;168;0;12
1,15348E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;13;Medium stay;365;Long stay (up to 1 year);13;13;365;365;130;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;01/07/2024;01/07/2024;30;0,3;30;20;10;20;50;20;f;False;168;0;168;0;12
1,15348E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;21/07/2024;21/07/2024;40;0,4;50;20;30;30;50;40;f;False;168;0;168;0;13
1,15348E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;3;3;0;0;3;26/06/2024;07/08/2024;30;0,3;367;267;333;367;367;367;f;False;168;0;168;0;35
1,15349E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Salamanca;Private room in rental unit;Private room;1;;0;1.5 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;15/07/2024;15/07/2024;10;0,1;10;10;10;10;10;10;f;False;168;0;168;0;13
1,15349E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;1;1;0;0;1;09/07/2024;09/07/2024;10;0,1;30;10;40;40;10;20;f;False;168;0;168;0;12
1,1535E+18;06/03/2025;city scrape;40877988;08/08/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;151;173;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$74.00;74,00;1;Very short stay;365;Long stay (up to 1 year);2;5;1125;1125;33;11250;;t;8;38;68;280;High availability;06/03/2025;34;34;5;247;23;26/05/2024;02/03/2025;438;4,38;456;468;476;474;415;432;t;True;128;128;0;0;358
1,15351E+18;12/03/2025;city scrape;37551192;05/07/2015;Madrid, Spain;1;Spain;within an hour;90%;0,90;87%;0,87;f;f;False;2;2;email, phone;email, phone;t;True;Ciudad Lineal;Private room in rental unit;Private room;1;10;1;1 shared bath;Shared;1;0;$32.00;32,00;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;25;55;85;265;High availability;12/03/2025;15;15;4;265;9;20/05/2024;09/03/2025;487;4,87;50;50;48;50;493;493;f;False;1;0;1;0;152
1,15201E+18;07/03/2025;city scrape;576452783;08/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;$166.00;166,00;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5194;;t;30;60;90;113;Medium availability;07/03/2025;0;0;0;113;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;5;0;5;0;
1,15201E+18;10/03/2025;city scrape;576452783;08/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;3;10;1;1 private bath;Private;1;2;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5582;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;5;0;5;0;
1,15201E+18;09/03/2025;city scrape;576452783;08/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;;;1;Very short stay;365;Long stay (up to 1 year);1;1;28;731;10;5335;;t;20;50;80;105;Medium availability;09/03/2025;0;0;0;105;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;5;0;5;0;
1,15201E+18;09/03/2025;city scrape;576452783;08/05/2024;;0;Unknown;within an hour;100%;1,00;100%;1,00;f;f;False;5;5;email, phone;email, phone;t;True;Centro;Room in hotel;Private room;2;10;1;1 private bath;Private;1;1;;;1;Very short stay;365;Long stay (up to 1 year);1;1;731;731;10;7310;;t;0;0;0;0;Not available;09/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;t;True;5;0;5;0;
1,15208E+18;08/03/2025;city scrape;327353271;14/01/2020;Madrid, Spain;1;Spain;within an hour;95%;0,95;39%;0,39;f;f;False;22;23;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$94.00;94,00;1;Very short stay;30;Medium stay (up to 3 months);1;1;30;30;10;300;;t;21;44;72;252;High availability;08/03/2025;2;2;0;252;2;31/05/2024;22/07/2024;50;0,5;50;50;50;50;50;50;f;False;22;22;0;0;21
1,1521E+18;06/03/2025;city scrape;77069397;11/06/2016;Madrid, Spain;1;Spain;within an hour;94%;0,94;89%;0,89;;d;Unknown;7;18;email, phone;email, phone;t;True;Chamberí;Private room in rental unit;Private room;1;20;2;2 baths;Private;1;1;$35.00;35,00;45;Montly rental;365;Long stay (up to 1 year);45;45;365;365;450;3650;;t;0;19;19;139;Medium availability;06/03/2025;1;1;0;106;1;23/07/2024;23/07/2024;50;0,5;50;50;50;40;50;50;f;False;5;2;3;0;13
1,15213E+18;06/03/2025;city scrape;185336747;20/04/2018;;0;Unknown;within an hour;90%;0,90;98%;0,98;t;t;True;2;2;email, phone;email, phone;f;False;Chamberí;Private room in rental unit;Private room;2;10;1;1 bath;Private;1;1;$82.00;82,00;2;Very short stay;365;Long stay (up to 1 year);1;2;365;365;20;3650;;t;1;1;9;87;Low availability;06/03/2025;4;4;0;87;4;26/05/2024;16/06/2024;475;4,75;475;50;50;50;50;50;f;False;2;0;2;0;42
1,15231E+18;06/03/2025;city scrape;574146644;25/04/2024;;0;Unknown;within an hour;100%;1,00;43%;0,43;t;t;True;38;38;email, phone;email, phone;t;True;Moncloa - Aravaca;Private room in rental unit;Private room;1;30;3;3 shared baths;Shared;1;1;$44.00;44,00;20;Long stay;365;Long stay (up to 1 year);20;20;365;365;200;3650;;t;0;0;0;250;High availability;06/03/2025;0;0;0;186;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;29;0;29;0;
1,15236E+18;06/03/2025;city scrape;574146644;25/04/2024;;0;Unknown;within an hour;100%;1,00;43%;0,43;t;t;True;38;38;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;20;2;2 shared baths;Shared;1;1;$30.00;30,00;20;Long stay;365;Long stay (up to 1 year);20;20;365;365;200;3650;;t;0;0;0;249;High availability;06/03/2025;0;0;0;185;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;29;0;29;0;
1,15263E+18;06/03/2025;city scrape;327353271;14/01/2020;Madrid, Spain;1;Spain;within an hour;95%;0,95;39%;0,39;f;f;False;22;23;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;6;10;1;1 bath;Private;1;5;$190.00;190,00;2;Very short stay;36;Medium stay (up to 3 months);2;2;36;36;20;360;;t;22;51;81;259;High availability;06/03/2025;0;0;0;259;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;22;22;0;0;
1,1527E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;18/08/2024;18/08/2024;40;0,4;40;40;50;40;40;30;f;False;168;0;168;0;15
1,15351E+18;12/03/2025;city scrape;144246035;04/08/2017;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;16;17;email, phone;email, phone;t;True;Chamberí;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;0;1;$97.00;97,00;10;Medium stay;365;Long stay (up to 1 year);1;10;1125;1125;92;11250;;t;18;26;56;265;High availability;12/03/2025;8;8;1;261;5;15/07/2024;24/02/2025;475;4,75;50;488;488;475;50;488;t;True;16;16;0;0;100
1,15355E+18;06/03/2025;city scrape;366439290;07/09/2020;Madrid, Spain;1;Spain;within an hour;100%;1,00;98%;0,98;f;f;False;5;5;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire rental unit;Entire home/apt;5;10;1;1 bath;Private;2;3;$136.00;136,00;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;11;20;36;36;Low availability;06/03/2025;45;45;1;36;40;18/05/2024;09/02/2025;482;4,82;471;487;473;484;491;464;f;False;4;4;0;0;461
1,15358E+18;06/03/2025;city scrape;438136382;30/12/2021;Madrid, Spain;1;Spain;within a day;92%;0,92;46%;0,46;f;f;False;467;552;email, phone;email, phone;t;True;Salamanca;Entire rental unit;Entire home/apt;8;30;3;3 baths;Private;4;4;$335.00;335,00;1;Very short stay;365;Long stay (up to 1 year);1;30;365;365;255;3650;;t;1;2;29;203;High availability;06/03/2025;0;0;0;203;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;334;334;0;0;
1,15358E+18;05/03/2025;city scrape;70680911;06/05/2016;;0;Unknown;within an hour;100%;1,00;100%;1,00;t;t;True;7;8;phone;phone;t;True;Tetuán;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;0;$89.00;89,00;4;Short stay;365;Long stay (up to 1 year);2;4;365;365;40;3650;;t;4;13;30;86;Low availability;05/03/2025;29;29;2;86;25;22/05/2024;01/03/2025;493;4,93;50;49;497;493;486;49;t;True;7;7;0;0;302
1,15359E+18;05/03/2025;city scrape;518713670;07/06/2023;;0;Unknown;within a day;65%;0,65;55%;0,55;f;f;False;256;288;email, phone;email, phone;t;True;Tetuán;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$76.00;76,00;90;Extended temporary rental;365;Long stay (up to 1 year);90;90;365;365;900;3650;;t;30;60;90;270;High availability;05/03/2025;1;1;0;270;1;20/07/2024;20/07/2024;30;0,3;20;50;40;30;50;30;f;False;245;225;20;0;13
1,15359E+18;12/03/2025;city scrape;575413432;02/05/2024;Madrid, Spain;1;Spain;within an hour;80%;0,80;99%;0,99;f;f;False;2;3;phone;phone;t;True;Villa de Vallecas;Private room in home;Private room;2;10;1;1 shared bath;Shared;1;1;$42.00;42,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;0;Not available;12/03/2025;38;38;1;0;35;15/05/2024;13/02/2025;447;4,47;453;445;447;437;405;421;t;True;2;0;2;0;377
1,15272E+18;10/03/2025;previous scrape;176923103;06/03/2018;Madrid, Spain;1;Spain;within an hour;79%;0,79;83%;0,83;f;f;False;4;6;email, phone;email, phone;t;True;Villaverde;Private room in rental unit;Private room;2;;0;2 baths;Private;;;;;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;0;Not available;10/03/2025;9;9;0;0;9;22/05/2024;19/11/2024;456;4,56;467;422;422;478;456;456;f;False;4;1;3;0;92
1,15272E+18;06/03/2025;city scrape;346367515;15/05/2020;Barcelona, Spain;1;Spain;within a few hours;99%;0,99;98%;0,98;f;f;False;841;853;phone, work_email;phone, work_email;t;True;Chamberí;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$115.00;115,00;31;Montly rental;330;Long stay (up to 1 year);31;31;330;330;310;3300;;t;0;20;50;290;High availability;06/03/2025;0;0;0;261;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;341;341;0;0;
1,15273E+18;08/03/2025;city scrape;325540127;08/01/2020;;0;Unknown;within an hour;80%;0,80;100%;1,00;f;f;False;19;58;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;1;$97.00;97,00;3;Very short stay;365;Long stay (up to 1 year);3;3;365;365;30;3650;;t;0;0;0;47;Low availability;08/03/2025;3;3;0;47;3;16/07/2024;07/11/2024;467;4,67;433;467;50;467;50;50;t;True;18;18;0;0;38
1,15274E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Centro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;21;Long stay;365;Long stay (up to 1 year);21;21;365;365;210;3650;;t;0;0;0;0;Not available;10/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15274E+18;07/03/2025;previous scrape;468346943;08/07/2022;Madrid, Spain;1;Spain;within an hour;100%;1,00;98%;0,98;t;t;True;2;2;email, phone;email, phone;t;True;Arganzuela;Private room in condo;Private room;2;;0;1 shared bath;Shared;;;;;2;Very short stay;4;Short stay only;1;2;4;4;13;40;;t;0;2;2;2;Low availability;07/03/2025;48;48;4;2;40;19/05/2024;04/03/2025;494;4,94;494;494;498;496;485;49;f;False;1;0;1;0;491
1,15274E+18;05/03/2025;city scrape;30256733;30/03/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;20;22;email, phone;email, phone;t;True;Puente de Vallecas;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$81.00;81,00;2;Very short stay;27;Short to medium stay;2;2;1125;1125;20;11250;;t;12;42;72;163;Medium availability;05/03/2025;8;8;1;163;6;02/06/2024;18/02/2025;45;0,45;438;463;463;488;388;40;f;False;19;19;0;0;87
1,15417E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Tetuán;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;2;2;0;0;2;01/07/2024;14/08/2024;20;0,2;25;30;45;25;40;15;f;False;168;0;168;0;24
1,15418E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;3 baths;Private;1;;;;32;Montly rental;365;Long stay (up to 1 year);32;32;365;365;320;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;29/07/2024;29/07/2024;50;0,5;50;40;50;50;50;50;f;False;168;0;168;0;13
1,15418E+18;10/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Retiro;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;10/03/2025;1;1;0;0;1;30/06/2024;30/06/2024;50;0,5;50;50;50;50;50;40;f;False;168;0;168;0;12
1,15418E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Tetuán;Private room in rental unit;Private room;1;;0;2 shared baths;Shared;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
1,15361E+18;12/03/2025;city scrape;191633686;25/05/2018;Madrid, Spain;1;Spain;N/A;N/A;;87%;0,87;t;t;True;1;2;email, phone;email, phone;t;True;Puente de Vallecas;Private room in rental unit;Private room;2;10;1;1 shared bath;Shared;1;1;$27.00;27,00;5;Short stay;15;Short to medium stay;5;5;15;15;50;150;;t;8;8;8;8;Low availability;12/03/2025;6;6;0;8;6;19/05/2024;04/11/2024;483;4,83;483;467;483;467;483;483;f;False;1;0;1;0;60
1,15362E+18;12/03/2025;city scrape;207113547;03/08/2018;Madrid, Spain;1;Spain;within a few hours;100%;1,00;92%;0,92;t;t;True;5;6;email, phone;email, phone;t;True;Latina;Private room in rental unit;Private room;1;30;3;3 baths;Private;3;3;$132.00;132,00;5;Short stay;1125;No real limit;5;5;1125;1125;50;11250;;t;0;0;0;0;Not available;12/03/2025;2;2;0;0;2;04/06/2024;23/06/2024;50;0,5;50;50;50;50;50;50;t;True;4;1;3;0;21
1,15363E+18;06/03/2025;city scrape;550811463;13/12/2023;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$540.00;540,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;1;1;1;85;Low availability;06/03/2025;38;38;0;85;38;19/05/2024;08/12/2024;482;4,82;495;495;495;50;492;474;t;True;2;2;0;0;390
1,15368E+18;07/03/2025;previous scrape;576464572;08/05/2024;Madrid, Spain;1;Spain;N/A;N/A;;72%;0,72;f;f;False;185;191;phone;phone;f;False;Chamberí;Private room in rental unit;Private room;1;;0;2 baths;Private;1;;;;15;Long stay;365;Long stay (up to 1 year);15;15;365;365;150;3650;;t;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;168;0;168;0;
